#{"t_start": 1761400245.0864158, "env_id": "None"}
r,l,t
48.36001,164,2401.102421
56.53999,167,2401.452986
61.885715,184,2401.495217
45.662865,173,2401.72866
3.8857145,110,2401.766038
33.22857,128,2402.449305
61.402855,181,2402.841956
30.165718,160,2403.401829
53.217144,149,2404.049161
56.61998,174,2404.133433
51.077156,163,2404.600105
31.76286,136,2404.811083
77.1943,194,2405.012738
79.82002,221,2405.214375
31.391432,138,2405.236631
51.840004,153,2406.41344
78.3229,207,2406.584113
57.557144,175,2406.621404
4.285714,98,2406.646471
47.74001,152,2406.846125
46.91429,171,2407.403098
56.90574,174,2407.592738
59.800022,169,2407.654055
4.4571424,102,2408.096404
42.97429,153,2408.707726
33.722855,145,2408.717277
52.274284,173,2409.189218
35.134285,136,2409.374263
28.554285,118,2409.391397
70.39432,201,2409.844625
53.7343,159,2409.892008
33.33143,159,2410.370397
36.142853,153,2411.172433
51.017147,153,2411.620495
43.55428,146,2411.748597
6.5714283,123,2411.810872
64.971436,205,2411.840108
51.085724,156,2411.840108
36.914288,153,2412.278453
4.1714287,97,2413.049191
55.24288,166,2413.058236
2.8571434,84,2413.072319
41.50286,168,2413.517169
38.44572,149,2413.863199
5.8857145,119,2414.066969
51.617153,158,2414.12194
44.80286,167,2414.244139
4.571429,112,2414.662033
25.34857,159,2415.304191
71.16002,183,2415.704875
62.305725,156,2416.014973
43.15429,181,2416.159827
37.25714,147,2416.217136
40.914284,148,2416.361554
56.64859,174,2416.616678
55.125713,163,2417.090457
67.38573,180,2417.974276
48.05143,169,2418.18433
47.23715,143,2418.18433
50.88001,149,2418.36975
42.594288,157,2418.852384
51.914284,159,2418.912849
60.100014,186,2419.51118
41.29429,161,2419.558427
5.371429,97,2420.357949
48.30286,148,2420.377242
23.394285,141,2420.543848
39.160004,156,2420.857468
55.211414,170,2420.983089
58.002876,186,2421.539813
34.02571,145,2421.698931
33.102863,157,2421.962738
36.82571,139,2422.39907
29.245712,143,2422.587532
30.877144,176,2422.950572
5.3142858,110,2423.22935
55.251446,161,2423.329027
59.64859,165,2423.337128
3.2000003,97,2423.84328
59.074284,171,2424.055683
37.245712,157,2424.247456
3.5428576,93,2424.694352
3.371429,104,2424.876721
28.357141,142,2425.094391
51.50286,168,2425.120543
25.21143,122,2425.994348
49.734295,169,2426.775173
51.334286,147,2426.815418
37.760002,136,2427.108562
31.111427,135,2427.283234
84.48574,243,2427.310258
2.3428574,78,2427.485171
43.820004,156,2427.76045
54.18002,177,2428.115699
22.800003,151,2428.969782
58.0543,168,2429.162465
52.37429,156,2429.244186
45.102856,171,2429.658665
55.128586,176,2429.854972
60.625706,193,2429.884201
59.454285,172,2430.1025
62.55141,191,2430.752927
42.02571,155,2431.1571
49.96858,165,2431.42565
28.359997,121,2431.5822
58.859985,191,2431.983956
50.717155,168,2432.013009
2.8571434,87,2432.279616
73.90575,184,2432.463975
48.437134,210,2433.048789
52.791443,184,2433.270573
50.72002,167,2434.002362
53.474274,190,2434.433191
44.571434,167,2434.598438
38.12,152,2434.747652
4.228572,103,2434.768862
40.47429,172,2435.1964
85.96573,221,2435.266889
25.74571,139,2435.958352
73.58858,197,2436.351943
33.15428,125,2436.564131
25.485714,138,2436.611774
59.16286,174,2437.038651
49.454273,168,2437.683529
73.434296,205,2437.743919
46.234287,173,2437.897759
58.06287,186,2438.65112
38.719994,157,2438.789753
47.4,202,2439.224145
68.75715,198,2439.415482
53.36001,186,2439.616924
41.182854,146,2439.704658
64.81143,183,2440.326893
46.257153,200,2440.341978
62.84859,175,2441.114918
48.97999,171,2441.129998
29.445715,151,2441.585163
23.54,132,2441.647979
40.27714,156,2441.815103
51.514275,179,2442.468139
70.5629,173,2443.03893
67.12855,192,2443.260699
49.251427,170,2443.692495
45.851425,176,2443.720795
41.84857,167,2443.940354
63.705727,196,2444.195357
62.777172,193,2444.397772
34.028576,145,2444.404863
54.94287,187,2445.469534
25.537144,152,2445.798093
31.13143,137,2445.798093
50.29143,157,2445.806148
74.15433,218,2446.225897
45.69715,169,2446.689351
72.28573,197,2446.880312
57.911415,184,2446.892336
41.794292,162,2447.979387
44.442863,167,2448.025668
65.35431,200,2448.741592
70.597145,222,2448.860566
63.94286,176,2448.885843
47.479996,154,2449.129367
50.711445,171,2449.540518
55.088566,182,2449.695586
5.4857144,111,2449.771506
51.308594,172,2450.715285
42.914288,168,2451.135915
54.39428,177,2451.217382
13.51143,182,2451.227457
41.342857,161,2451.227457
47.16572,156,2451.611685
39.454285,159,2451.812067
21.794285,181,2452.249369
21.522858,120,2452.979925
64.57141,192,2453.42725
44.714302,153,2453.467651
36.85428,163,2453.654987
62.711456,183,2453.831768
44.51428,156,2453.923306
54.44285,164,2454.290127
69.72574,206,2455.268729
46.345715,164,2455.419162
21.457142,131,2455.488331
51.800014,160,2455.702888
24.071432,159,2456.381675
39.357147,153,2456.432325
45.73715,147,2456.658333
83.58573,207,2456.822379
3.9428573,98,2457.105812
53.131428,149,2457.727704
66.14288,183,2458.430756
56.43142,176,2458.866022
56.977142,185,2459.073275
57.185707,165,2459.115427
77.87715,226,2459.273984
54.18287,174,2459.537461
38.308575,213,2459.686653
45.917145,171,2460.137703
60.09713,175,2460.836946
49.79715,150,2461.194612
57.51427,178,2461.400298
36.83143,152,2461.416451
26.760004,143,2461.621962
76.7143,212,2462.122994
55.645695,179,2462.163542
67.68854,181,2462.757453
3.8857145,106,2462.949275
79.22002,203,2464.14957
52.534275,172,2464.178652
64.57712,194,2464.225918
42.028576,143,2464.434513
69.0314,188,2464.589541
31.342854,143,2465.059349
17.779999,206,2465.459476
22.597145,173,2465.694072
39.905712,166,2466.717851
66.00285,184,2466.787688
52.30857,164,2466.948395
55.82,164,2467.009661
72.00001,202,2467.212556
52.942856,190,2467.993345
51.820015,167,2468.040779
33.522846,171,2468.354349
40.545715,155,2469.587304
41.94856,167,2469.633662
50.037148,174,2469.642733
60.9543,186,2469.677967
41.45715,195,2470.303392
36.497143,162,2470.587465
4.2371407,197,2471.024571
62.037125,205,2471.459073
42.17142,158,2472.190841
51.657143,160,2472.246278
42.571434,173,2472.415122
65.054306,195,2472.637722
47.899994,172,2473.03368
48.50287,151,2473.040816
53.602844,184,2474.021908
3.7714286,105,2474.24055
47.57144,178,2474.336867
36.594284,183,2474.959962
71.528595,199,2475.4848
3.7742844,162,2475.525501
80.25431,221,2475.593557
43.99143,176,2475.762429
26.020002,139,2476.409524
64.362854,186,2476.862636
63.28287,178,2477.581406
27.962858,143,2477.597585
71.23717,216,2477.605681
49.262848,156,2478.019452
69.66286,192,2478.239832
49.89999,151,2478.531663
82.65145,203,2478.678463
65.06287,194,2480.218901
36.69429,144,2480.260763
45.014297,146,2480.417773
44.645718,152,2481.292827
47.871437,170,2481.319684
58.25427,208,2481.411328
36.274284,168,2481.883977
63.251442,193,2482.407754
56.937157,151,2482.958993
46.36287,162,2483.017938
2.857143,103,2483.190109
47.26858,169,2483.256737
49.822845,166,2483.920939
58.86571,181,2484.165363
19.377144,171,2484.908034
66.6343,206,2485.067202
45.271435,159,2485.308863
48.648556,158,2485.595437
57.202885,191,2485.853227
65.42286,211,2486.265316
51.208557,172,2486.471298
53.39145,193,2486.997375
40.857143,142,2487.015429
45.79715,176,2487.935288
56.154285,194,2487.95502
32.97714,138,2488.851742
68.48858,202,2488.99093
58.811405,187,2489.030412
59.422855,187,2489.484915
46.011417,171,2490.039208
58.222878,188,2490.287844
39.61143,137,2490.47175
41.320004,136,2490.487791
45.65715,178,2491.740752
4.457143,100,2491.938502
68.094284,194,2492.043673
59.185722,173,2492.242201
68.00287,204,2492.27265
9.651429,119,2492.290046
62.765743,188,2494.649625
69.47432,184,2494.916553
39.557137,162,2495.863071
55.605713,156,2495.911559
33.145714,158,2496.118069
29.714285,147,2496.149359
46.977146,156,2496.287777
34.59429,185,2496.790782
36.420006,162,2497.089913
26.105719,121,2497.733767
48.64858,187,2497.785246
49.02285,167,2498.738322
49.854286,155,2498.763928
62.37717,193,2499.268312
57.077168,163,2499.533262
65.71427,198,2499.533262
56.451435,184,2500.296709
5.6,106,2500.523505
43.93428,155,2500.540834
80.04002,216,2501.317539
53.180008,171,2501.465221
28.25143,170,2501.967719
40.831432,169,2502.169881
31.237139,130,2502.219582
43.142853,180,2502.256993
41.788578,155,2502.842246
45.877136,181,2503.147576
9.14572,175,2503.887994
44.77714,201,2504.344085
69.70575,196,2504.797423
12.817149,180,2504.818705
71.98287,193,2505.191031
25.465714,206,2505.207804
62.774292,185,2505.514307
66.6286,190,2506.23486
65.18573,178,2506.908644
7.6114283,111,2507.17393
62.480015,189,2507.479306
10.714291,158,2507.507195
33.95428,162,2507.619104
63.24001,186,2508.180774
51.52001,171,2508.39658
42.56285,147,2508.543277
29.482855,139,2509.137594
53.637154,172,2509.36036
48.902847,177,2510.036013
49.654297,175,2510.044526
63.67715,206,2510.529361
44.725716,150,2510.529361
64.142876,177,2510.781452
33.171432,143,2511.334032
82.80002,235,2512.053456
55.145702,199,2512.563541
57.00003,174,2512.861758
30.74,148,2513.032048
15.131428,119,2513.28056
43.714283,174,2513.696667
73.011444,226,2513.728719
63.1486,196,2513.758866
53.694286,174,2515.164301
38.38286,150,2515.308492
44.97714,145,2515.584902
67.80571,201,2516.581412
76.46573,204,2516.88236
4.914286,108,2517.043865
66.268585,189,2517.061085
54.688587,197,2517.278473
4.571429,116,2517.5059
68.3086,215,2517.584691
49.31143,177,2518.087809
4.914285,111,2518.907696
26.42857,137,2519.174008
50.722847,178,2519.612161
45.580013,176,2520.023245
64.965744,170,2520.204028
37.02572,164,2520.27311
56.42574,186,2520.77728
51.142838,176,2521.177629
4.3428574,114,2521.517768
71.25717,212,2522.751687
48.528572,162,2522.772227
13.568572,166,2523.256144
95.98004,243,2523.256144
65.902855,209,2523.716782
69.47716,187,2524.015343
76.21144,196,2524.43916
54.868584,195,2524.810276
35.199997,155,2525.305187
25.528572,143,2525.314782
57.1,179,2525.720801
38.91143,156,2525.975558
53.73143,190,2526.017352
64.054306,175,2526.610127
61.90003,192,2527.287066
59.094307,172,2527.310059
48.134293,156,2527.616727
43.691437,150,2527.923618
56.808594,178,2528.042849
47.460003,166,2528.475011
37.817135,188,2528.780987
44.885715,152,2528.789557
28.797142,171,2529.817024
31.68571,138,2529.893409
46.731422,158,2529.901953
58.12286,199,2530.124193
23.474287,122,2530.131708
64.6143,174,2530.510811
75.34289,196,2531.849289
64.74571,205,2532.025278
42.028572,146,2532.279792
33.44572,147,2532.300116
72.97716,200,2532.929849
47.21143,178,2532.954218
54.177128,170,2533.164489
68.148605,201,2533.353588
12.759999,121,2533.790084
29.688574,118,2534.732308
66.48858,217,2535.054652
61.320023,196,2535.216058
74.05143,204,2535.262035
51.371426,165,2535.435743
41.79429,156,2535.708152
41.445713,175,2535.786892
65.882866,183,2536.482474
57.371414,181,2537.358454
58.231453,171,2537.58857
46.93144,164,2537.597078
50.634296,162,2537.629255
35.288578,155,2537.650306
45.119995,184,2538.440579
81.75144,218,2539.107188
50.64858,190,2539.59281
57.38288,163,2540.365277
40.21143,164,2540.412549
60.78288,194,2540.589202
58.39426,171,2540.597722
78.00573,214,2541.155696
39.408573,156,2541.575672
67.96573,201,2541.852408
53.591427,163,2542.110447
56.188583,170,2543.151053
31.731432,165,2543.178912
76.48861,206,2543.715423
50.522865,198,2543.791925
68.13999,187,2544.255315
71.85146,187,2544.771644
46.694283,152,2544.780928
49.734303,169,2544.790819
54.422867,169,2546.225682
46.757153,174,2546.247242
49.88286,183,2547.189976
55.485703,196,2547.259508
40.505714,167,2547.4295
47.451435,165,2548.166846
43.46286,164,2548.178282
69.98859,193,2548.701766
10.425714,172,2549.713278
62.408592,189,2549.996915
30.765713,145,2550.169079
35.29143,157,2550.799204
56.69713,191,2551.004859
70.082886,209,2551.072769
70.04573,197,2551.495509
60.228584,179,2551.604179
26.668571,125,2552.308421
26.825718,153,2552.662636
5.3142853,106,2552.99322
22.380003,198,2553.178036
50.79144,154,2553.746307
56.582874,213,2554.566107
78.70574,210,2555.162492
42.84858,155,2555.371456
68.1743,177,2555.3901
85.57145,230,2555.678783
63.031456,185,2556.14808
60.09716,185,2556.327041
43.082855,177,2557.07304
45.737144,152,2557.500429
48.571434,153,2558.110337
41.26572,177,2558.328655
54.448593,192,2558.753184
27.508568,135,2559.055123
61.46573,198,2559.183058
68.1286,189,2559.438369
74.4543,212,2559.918334
72.56859,209,2560.559121
44.548573,197,2561.222413
69.471436,207,2561.565943
51.394295,162,2561.604604
54.474304,194,2561.795553
68.54571,184,2562.048232
71.24287,206,2562.711749
76.48002,209,2563.183509
55.002876,210,2563.850344
53.579998,169,2564.081779
83.53716,208,2564.309687
57.074265,181,2564.490021
63.817165,192,2564.498529
24.117144,146,2565.040068
80.88288,217,2565.467617
29.420004,146,2565.500283
65.12286,180,2567.025283
52.04572,167,2567.043391
51.362858,167,2567.23628
32.10857,148,2567.248348
87.93431,215,2567.268389
67.60859,187,2567.486187
29.788567,157,2567.861911
51.07145,170,2568.115263
47.274292,163,2569.396015
30.53429,136,2569.524353
57.76574,166,2569.614794
68.762886,182,2569.723991
58.34002,176,2569.807815
47.1143,201,2570.183607
50.02002,164,2570.200234
1.8857145,88,2570.965479
65.92575,202,2571.104609
61.69145,176,2572.107014
55.52287,185,2572.336963
58.237164,175,2572.367578
41.760002,145,2572.419371
60.422832,187,2573.050445
20.80857,126,2573.285382
69.40003,194,2573.465696
50.880005,157,2573.689969
31.914291,144,2574.707379
55.46573,165,2575.144001
37.991432,140,2575.338717
54.01145,183,2575.353325
73.83999,209,2575.544093
52.968594,173,2576.327204
84.95719,222,2576.363587
40.228577,196,2576.398129
69.517166,195,2578.005379
39.460003,158,2578.039236
59.465736,179,2578.145589
38.051426,159,2578.274544
50.168587,174,2578.321272
43.177155,163,2579.168288
53.617153,200,2579.639433
15.682865,194,2579.656113
41.185715,154,2580.361737
57.562866,155,2580.753107
59.102867,176,2580.957325
76.28004,208,2581.525228
69.32858,211,2581.778251
60.880016,201,2582.468112
60.528587,182,2582.703251
58.54,185,2582.751074
41.90572,146,2583.440099
65.12859,178,2583.701282
69.25432,210,2583.895724
53.605694,178,2584.314292
3.4857144,105,2584.343843
51.954308,169,2584.375665
28.300005,147,2584.787628
49.411438,150,2585.087623
77.33715,193,2586.445824
52.305733,171,2586.498123
72.17143,184,2586.521612
52.53999,164,2586.743966
44.26,181,2587.110356
66.54001,196,2587.372297
42.75429,151,2587.383852
55.46573,179,2587.431575
4.0000005,99,2587.875773
5.085714,101,2588.933451
42.045723,174,2589.489719
55.497166,179,2589.507721
5.2,120,2589.653263
69.88858,188,2589.931724
55.780018,169,2589.94341
62.388573,195,2590.735568
55.00859,168,2590.822489
42.300007,147,2591.581297
56.068584,164,2592.264553
46.094296,142,2592.312401
41.92571,154,2592.530092
70.85429,184,2592.591339
54.214306,198,2592.75159
50.714275,166,2593.527112
66.128586,191,2594.092109
54.262875,155,2594.271091
31.511429,134,2594.517828
7.5999994,119,2594.544168
64.75715,199,2595.504406
75.28858,190,2595.737165
42.11714,200,2595.856072
30.38857,171,2596.141948
38.334286,145,2596.621811
54.891426,187,2596.864527
4.3428574,110,2597.110723
59.37714,189,2597.277538
86.11146,224,2597.827903
56.317146,168,2598.490506
59.02001,188,2598.869277
3.257143,100,2599.049217
54.92859,182,2599.087505
37.34286,169,2599.377894
54.374268,150,2599.598714
59.06286,179,2599.797137
3.5428576,100,2600.412379
70.06003,194,2600.735276
47.174294,174,2601.15236
4.571429,116,2601.380502
55.10856,167,2601.552409
54.140022,178,2601.767194
59.580025,192,2602.249951
51.92287,160,2602.71335
38.46857,141,2602.856458
70.145744,210,2602.922038
22.805714,126,2603.396548
44.73428,161,2603.567106
42.202866,153,2604.051806
63.10573,192,2604.25217
56.92857,196,2605.182769
52.42002,160,2605.226042
83.29145,197,2605.983464
82.71145,226,2606.376062
37.56286,140,2606.376062
61.62574,175,2606.38817
68.57143,186,2606.404302
50.020004,186,2607.239748
34.108566,132,2607.453792
43.548573,162,2607.99584
50.67144,166,2608.46527
39.29714,149,2608.627342
33.762856,157,2608.682129
46.205708,161,2608.845458
51.380016,171,2608.905096
15.400001,107,2609.57327
47.31143,171,2609.771784
4.0,96,2610.161382
78.97144,208,2610.567636
40.18,143,2610.671421
56.885723,175,2611.035513
47.197132,167,2611.248379
35.854282,137,2611.516627
29.257143,130,2611.666401
73.417145,225,2612.155887
27.67714,149,2612.617291
55.545715,186,2612.793963
48.585724,156,2612.878882
36.58857,137,2613.02029
52.880013,150,2613.998452
57.477165,178,2614.058057
54.494274,175,2614.464887
55.134304,172,2614.921407
45.757145,159,2615.358808
37.97429,152,2615.385682
51.04858,184,2615.57597
76.70288,198,2616.077521
38.014294,135,2616.332295
71.962875,192,2616.71372
56.545696,202,2616.939971
53.242847,166,2617.217807
38.477142,165,2617.726068
44.02286,152,2617.745203
3.5428576,97,2618.17401
38.148567,148,2618.236333
82.51431,232,2618.726242
58.640015,165,2618.744601
24.251427,134,2618.910842
52.42855,189,2619.999764
57.18859,164,2620.046372
63.85143,189,2620.335032
61.577145,192,2621.057312
33.434288,193,2621.225044
53.30002,175,2621.462326
59.40001,174,2621.637306
70.22857,199,2621.85281
57.78858,170,2622.716949
4.4,97,2622.812274
58.07431,160,2622.963534
66.84855,202,2623.204987
40.897137,160,2623.386762
59.205738,177,2623.688883
46.82572,170,2624.264849
77.1943,203,2624.527615
44.105724,150,2624.803375
66.55432,188,2625.504699
57.331413,199,2625.826896
47.1343,143,2625.834903
79.64002,206,2626.153414
62.662888,202,2626.314107
55.58,163,2626.589746
46.114277,151,2626.732503
64.72287,182,2627.45964
56.48286,175,2628.030238
50.182865,171,2628.257689
37.46857,174,2628.366478
71.28574,181,2629.12299
42.042862,183,2629.292849
50.50572,164,2629.366512
61.20574,186,2629.599583
4.1142855,94,2629.769625
54.188583,163,2630.185427
3.8857145,93,2630.640081
35.000004,181,2631.16668
34.914284,139,2631.365073
74.45715,214,2631.734694
65.442856,196,2631.937511
55.645706,187,2632.233774
46.222862,188,2632.401803
39.52857,169,2632.459085
41.011433,162,2632.869092
25.634287,140,2633.60256
5.4857144,114,2634.127131
56.325733,202,2634.187294
55.44288,184,2634.435961
75.3943,247,2634.638406
50.942852,176,2634.7683
46.862865,163,2635.220808
77.03431,217,2635.482236
36.01714,155,2635.898629
43.902866,152,2636.655133
35.177143,130,2636.880749
55.44286,179,2636.914979
57.40286,186,2637.482834
3.7714286,97,2637.538452
46.57142,181,2637.546529
47.72285,160,2637.759242
53.519993,163,2638.140613
57.582882,159,2638.898689
55.47144,164,2639.277931
51.808575,163,2639.720828
53.76572,159,2639.834999
68.73715,206,2639.85155
36.7,134,2640.045848
57.805687,180,2640.108756
4.114286,95,2640.318786
59.777153,196,2640.691677
3.8285718,100,2640.790296
4.457143,98,2641.373853
39.24571,168,2642.29717
39.77428,173,2642.312411
52.305717,167,2642.648589
51.451435,176,2642.659599
16.168571,131,2642.710167
38.640003,146,2642.735337
66.045715,188,2643.141304
29.908566,132,2643.331228
26.077145,118,2644.359632
20.708567,121,2644.793166
43.6457,161,2645.010102
40.13143,163,2645.2743
48.797142,179,2645.502069
47.574303,153,2645.732093
60.145737,178,2645.954045
86.4886,234,2646.549028
55.302864,159,2646.655092
4.857143,112,2647.225197
15.234285,135,2647.277682
15.799999,137,2647.862454
24.71429,208,2648.093591
83.29431,226,2648.120763
44.34,148,2648.172581
49.202858,162,2648.82234
43.75713,141,2649.408645
55.877155,187,2649.440883
4.742857,110,2649.699915
53.605713,177,2649.840289
52.925735,190,2650.552053
51.351425,166,2650.566177
72.20859,207,2651.02701
57.348583,168,2651.250649
45.10857,150,2651.754105
18.00286,148,2651.773889
48.302856,157,2653.782101
69.29144,189,2654.180609
46.02856,143,2654.417285
5.0285716,102,2654.806817
68.18858,189,2655.060754
43.98857,144,2655.193758
57.834267,179,2655.433382
49.982845,159,2655.61709
11.940001,139,2655.853721
4.9142857,102,2655.994688
16.628572,144,2657.045957
3.2000003,82,2657.262188
73.08003,212,2657.454753
45.64285,150,2657.477204
39.362854,150,2658.039768
54.55427,164,2658.055956
56.840015,190,2658.076254
55.87712,159,2658.442421
27.942854,138,2659.56879
46.87714,154,2659.667112
50.099995,175,2659.72342
25.08857,149,2660.318167
62.18858,190,2660.344285
55.99715,160,2660.481298
54.971443,156,2660.738679
4.0000005,99,2661.463127
80.82862,220,2661.68389
39.022854,133,2662.090641
34.11428,156,2662.591362
27.465715,142,2663.232652
54.731453,173,2663.52478
40.49143,178,2663.694598
56.579998,165,2663.912106
49.71715,148,2663.983822
42.751434,150,2664.299572
49.54,176,2664.993006
63.451458,173,2665.416703
44.205723,171,2665.88969
34.925716,143,2665.904904
40.708565,163,2666.503343
61.07143,207,2666.890179
53.6257,177,2667.105803
41.37142,154,2667.470471
80.44001,222,2667.536011
17.02857,137,2667.564845
19.611427,114,2667.747203
45.328568,163,2668.608682
59.11999,176,2669.307731
16.054283,126,2669.49129
65.22001,188,2670.187402
3.371429,94,2670.397639
48.62286,176,2670.796848
71.58289,189,2670.98638
87.38291,237,2671.225199
65.94287,197,2671.243346
5.485714,116,2671.559663
58.29717,167,2672.420416
50.32859,161,2672.769844
46.25429,155,2672.830506
22.271433,130,2673.254304
37.165714,135,2673.415725
63.465714,165,2673.492734
59.417145,189,2673.720232
41.859993,168,2674.120176
32.46286,155,2674.887541
53.09428,169,2675.343143
61.4343,161,2675.736312
56.097122,192,2675.786294
44.220013,162,2675.985915
64.93431,205,2676.597472
5.3714285,116,2676.762576
66.78,206,2677.023835
67.40573,181,2677.023835
22.011427,119,2677.704143
55.551422,194,2678.739981
58.56287,176,2679.048392
40.95429,139,2679.167862
76.46004,216,2679.413224
20.308569,147,2679.574681
51.58572,156,2679.641708
74.251434,198,2680.00957
57.842884,161,2680.497258
35.128574,136,2681.493029
59.162872,185,2681.515422
56.311436,173,2681.710346
54.580025,175,2681.864848
53.28001,158,2681.929697
56.291447,182,2682.501478
65.94575,192,2682.92414
44.834274,189,2683.379642
53.640007,166,2684.039319
40.917137,152,2684.169782
43.460003,152,2684.233271
47.520004,179,2684.433876
70.588554,207,2684.624562
25.880001,132,2684.835798
40.091427,176,2685.155033
25.525711,136,2685.427234
46.471436,157,2686.774274
60.83143,171,2686.954792
42.628567,168,2687.139005
17.882858,125,2687.609169
70.76573,178,2687.622369
58.474308,164,2687.622369
45.857155,207,2687.934239
64.91716,203,2688.441144
50.345703,159,2689.308411
58.49144,182,2689.492965
61.35431,196,2690.039486
37.97714,169,2690.111574
45.425713,196,2690.540672
60.642883,185,2690.681818
49.142864,204,2690.704839
70.09146,183,2691.285398
55.93142,179,2692.143179
26.342855,127,2692.159329
45.125725,170,2692.175545
52.040012,171,2692.62266
28.537142,155,2693.024344
58.20859,177,2693.43201
69.92859,195,2693.518126
63.000023,188,2694.082602
40.48286,161,2694.824602
64.86859,196,2695.439629
43.84857,173,2695.632456
60.371437,213,2695.66377
38.257153,166,2695.869721
28.36,146,2695.903977
49.44001,158,2696.72352
39.22285,149,2697.051583
72.571465,217,2697.087811
38.41429,158,2697.72756
52.11429,187,2698.379733
63.94857,201,2698.557779
43.00571,188,2698.612086
49.97998,209,2699.036247
44.32,151,2699.036247
64.12575,210,2700.144963
58.914272,175,2700.339283
79.18859,231,2700.541559
48.811443,171,2701.142891
22.037142,149,2701.276211
76.36002,186,2701.325404
68.4943,197,2701.333439
37.54857,169,2701.52632
49.25144,169,2702.924889
51.305717,164,2703.092586
52.919987,197,2703.726956
58.622837,159,2703.851504
63.53426,183,2704.285402
48.54858,177,2704.293478
74.95146,181,2704.314567
71.808586,215,2705.074315
55.148594,146,2705.14538
4.5142856,107,2705.454049
63.05431,175,2705.729819
67.96004,178,2706.544428
74.95429,185,2707.147315
36.857143,153,2707.398834
72.708595,216,2707.588239
73.1886,219,2707.640461
37.154285,164,2707.741613
48.71429,167,2707.983746
68.72002,188,2708.641464
38.165718,196,2709.522446
41.68,153,2709.721699
49.78856,188,2709.940757
29.828573,134,2709.955855
46.771435,176,2710.186235
50.208584,200,2711.050347
56.568596,202,2711.059362
61.445686,179,2711.569133
25.93143,117,2711.776065
14.537144,118,2712.808714
43.825714,169,2712.832284
79.05717,225,2713.265232
59.731438,207,2713.451734
47.614285,168,2713.638589
80.157166,209,2713.708002
46.04572,147,2714.076637
42.57714,172,2714.272104
56.360016,205,2715.984322
52.14286,178,2715.999473
21.574284,151,2716.021596
38.83143,160,2716.029603
62.488586,215,2716.18541
60.222866,209,2716.62966
55.711452,174,2716.888891
53.84573,205,2717.11604
46.265717,184,2719.015797
62.574314,187,2719.083906
62.240005,185,2719.232496
60.04002,210,2719.467422
70.802895,215,2719.636397
46.51142,164,2719.686727
34.491432,193,2719.875383
44.32285,170,2720.089759
56.877144,179,2721.902995
56.774307,173,2721.902995
77.214325,212,2722.296073
68.99716,200,2722.512372
53.631428,162,2722.512372
59.382877,207,2722.740255
66.102844,199,2722.80053
59.437157,210,2722.93009
46.588573,162,2724.191074
30.768572,125,2724.335368
49.522842,186,2724.602938
59.308598,185,2724.996636
54.277164,172,2725.021659
44.065712,156,2725.077235
50.78288,181,2725.321995
69.77145,198,2725.724213
15.691429,143,2726.511777
28.508572,193,2727.3939
50.822876,163,2727.615133
59.942856,210,2727.915909
40.87429,134,2727.938366
45.18001,167,2728.09373
29.234287,200,2728.156904
54.380016,213,2728.530582
3.3142862,102,2728.975745
53.79143,182,2729.27753
45.83715,160,2729.957511
24.742855,147,2730.15702
26.368574,154,2730.365801
63.205727,177,2730.574502
39.26285,169,2730.742813
3.4285717,97,2730.757863
48.674274,168,2730.97751
64.9143,178,2731.470102
31.768574,145,2732.478301
59.954308,174,2732.526653
56.177155,193,2733.006561
36.202858,165,2733.10498
42.239998,173,2733.250029
63.965714,201,2733.506694
49.02858,144,2733.680202
67.554306,196,2733.887017
52.688564,154,2735.05323
17.191425,132,2735.246584
27.191431,130,2735.461727
65.042885,199,2735.725228
31.76857,140,2735.877937
22.920002,134,2735.899198
38.242863,180,2736.100112
48.514294,170,2736.603827
44.617146,190,2737.736601
71.72288,200,2738.012284
41.268566,165,2738.023327
50.279987,201,2738.248744
54.88287,178,2738.390805
64.00859,166,2738.416862
80.91717,216,2738.917425
27.325724,208,2739.535835
53.74286,160,2740.032319
24.61143,144,2740.09804
59.36858,183,2740.73071
61.38289,198,2741.197525
46.000008,192,2741.219167
83.45716,218,2741.509592
47.53143,183,2741.661822
46.78,187,2742.591891
37.957138,149,2742.608005
72.90572,203,2743.274009
48.93144,162,2743.31043
48.01715,201,2744.259827
74.38287,199,2744.270947
62.540016,187,2744.453276
58.911438,191,2744.643683
51.10287,182,2745.171768
38.2,181,2745.179773
58.200012,171,2745.659426
36.602856,188,2745.914241
39.44,152,2746.551204
40.620007,155,2746.760199
50.02856,187,2746.936572
50.72287,193,2747.00135
46.531433,150,2747.222668
62.894302,196,2747.871019
59.282875,173,2748.077931
51.97716,158,2748.798501
72.88859,215,2748.992061
62.337173,165,2749.061779
12.52286,170,2749.917992
64.10289,199,2749.980736
63.13141,215,2750.352499
22.779999,167,2750.462501
60.517143,191,2751.064844
31.982857,162,2751.333721
31.74,167,2751.552443
65.642876,192,2752.022628
29.894289,172,2752.268319
65.52287,171,2752.415565
41.197147,150,2752.636889
36.045715,139,2753.055638
13.137142,134,2753.307249
48.034286,211,2753.323321
39.11714,172,2754.03981
45.68858,172,2754.503181
65.95143,179,2754.943307
56.82001,205,2755.197808
65.03717,189,2755.350373
38.16,165,2755.375711
58.619984,175,2755.82388
75.73147,203,2756.13661
30.939999,150,2756.146666
4.1257124,172,2757.27706
51.374275,178,2757.752467
54.134308,159,2757.910505
36.160007,149,2758.207451
