#{"t_start": 1764333360.1245508, "env_id": "None"}
r,l,t
22.286669,130,185003.712603
34.333332,182,185028.464923
20.713326,225,185046.508658
29.453331,151,185059.010117
38.126667,192,185061.397939
22.99333,139,185072.049614
28.006662,179,185073.317271
21.019999,117,185085.592296
40.666668,203,185087.229455
34.539993,235,185110.354099
25.326666,159,185132.806808
28.9,155,185148.77294
28.006659,180,185160.29216
31.719994,161,185184.054643
27.706663,190,185187.041275
39.633324,195,185188.810836
3.226667,105,185217.62021
37.526665,220,185223.959512
23.313337,185,185226.660383
18.973331,107,185228.867065
27.93333,157,185232.446043
29.613325,169,185289.872584
12.466662,177,185294.032551
29.499996,201,185304.916907
27.113329,151,185306.770526
24.166664,132,185307.977858
27.413334,136,185314.836121
28.50666,159,185317.164619
26.233332,209,185347.468178
26.713333,137,185379.713505
25.69333,163,185380.146729
35.12,162,185399.773818
31.099995,179,185403.766452
31.59333,178,185415.08594
41.893333,226,185419.506321
38.073334,207,185421.731255
9.439993,173,185446.226637
19.939995,149,185489.366927
32.146664,189,185490.581174
11.133325,190,185490.581174
27.953333,149,185494.545235
24.693333,135,185503.435065
33.859997,177,185526.067582
35.219997,202,185549.24381
26.95333,139,185584.480028
29.446667,146,185592.53754
29.75333,156,185600.649885
38.079998,237,185603.885927
35.09333,177,185617.546838
35.266663,174,185621.873707
34.193333,158,185652.402519
30.239998,193,185653.121725
27.366665,133,185680.419572
31.993328,168,185696.535783
30.059998,160,185698.949315
34.346657,186,185701.124587
33.139996,189,185734.170967
23.926668,141,185738.388838
11.040002,164,185751.197764
22.679983,232,185755.786994
30.02,160,185792.065288
16.719994,197,185795.479219
28.859999,163,185796.753653
35.246662,187,185804.076931
28.239998,152,185821.487567
28.966667,165,185825.686268
33.94666,187,185854.066001
37.446663,203,185863.959634
22.933332,128,185870.60879
39.933334,181,185896.954092
35.553333,212,185910.834964
34.586674,214,185916.537668
27.599998,165,185922.000084
33.666664,180,185925.714499
35.286663,181,185957.113069
38.413334,192,185978.679199
12.600002,181,185979.020073
13.493334,128,185994.667386
38.92,179,186000.732762
30.759998,150,186003.163546
33.65333,172,186027.169819
35.29999,197,186027.170823
32.033325,189,186070.34891
11.760002,166,186079.029773
27.606667,157,186090.794657
31.046658,175,186113.759103
39.26666,220,186116.458624
31.37333,161,186131.984697
15.993334,167,186136.696178
12.64666,213,186138.798236
34.52667,178,186182.865435
29.59333,203,186210.944356
36.653328,202,186222.127086
33.039997,166,186234.562428
37.579998,194,186240.909444
27.946663,173,186245.493748
26.89333,178,186247.035514
36.153336,232,186259.137894
26.259995,147,186274.468074
17.499998,107,186282.428048
25.126665,127,186313.275167
30.739998,155,186327.447064
35.03332,220,186340.846014
20.859997,188,186344.280755
8.893334,142,186359.045207
39.046665,217,186371.612116
35.16666,196,186373.947176
36.073326,188,186391.346875
29.833328,171,186411.275458
35.24,183,186429.9247
17.179995,183,186440.821049
35.253326,198,186452.176667
29.946661,184,186460.273309
22.360003,184,186474.975368
32.873325,203,186483.610307
12.706667,174,186489.993007
33.526657,180,186517.177249
25.673336,142,186535.342248
31.606659,175,186544.03797
